result,answer,code,test_code,id,query,img_path,possible_answers
table,chair,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    if len(man_patches) == 0:
        return image_patch.simple_query(""What is the man sitting on?"")
    man_patch = man_patches[0]
    sitting_patches = image_patch.find(""sitting"")
    if len(sitting_patches) == 0:
        return image_patch.simple_query(""What is the man sitting on?"")
    for sitting_patch in sitting_patches:
        if sitting_patch.horizontal_center > man_patch.horizontal_center:
            return ""chair""
        elif sitting_patch.horizontal_center < man_patch.horizontal_center:
            return ""table""
    return ""unknown""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} something you can sit on?"", long_answer=False) == 'yes', ""Expected output to be something you can sit on""
    return result",20782987,What is the man sitting on?,data/images/n355339.jpg,The man is sitting on the chair.
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return bool_to_yesno(image_patch.exists(""trousers"") and not image_patch.verify_property(""trousers"", ""on""))","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20151769,Do the trousers appear to be off?,data/images/n313060.jpg,"No, the trousers are on."
yes,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    fruit_patches = image_patch.find(""fruit"")
    if len(fruit_patches) == 0:
        return image_patch.simple_query(""Is the fruit on top of the tray yellow and thick?"")
    for fruit_patch in fruit_patches:
        if fruit_patch.simple_query(""Is the fruit yellow?"") == ""yes"" and fruit_patch.simple_query(""Is the fruit thick?"") == ""yes"":
            return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",202285048,Is the fruit on top of the tray yellow and thick?,data/images/n100991.jpg,"No, the banana is yellow but thin."
television,television,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    curtains_patches = image_patch.find(""curtains"")
    # Question assumes only one curtains patch
    if len(curtains_patches) == 0:
        # If no curtains are found, query the image directly
        return image_patch.simple_query(""What device is on the right of the curtains?"")
    for curtains_patch in curtains_patches:
        device_patches = image_patch.find(""device"")
        for device_patch in device_patches:
            if device_patch.horizontal_center > curtains_patch.horizontal_center:
                return device_patch.simple_query(""What device is on the right of the curtains?"")
    return image_patch.simple_query(""What device is on the right of the curtains?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",201882905,What device is on the right of the curtains?,data/images/n125122.jpg,The device is a television.
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    car_patches = image_patch.find(""black car"")
    woman_patches = image_patch.find(""woman"")
    if len(car_patches) == 0 or len(woman_patches) == 0:
        return image_patch.simple_query(""Is the black car to the left of a woman?"")
    for car_patch in car_patches:
        for woman_patch in woman_patches:
            if car_patch.horizontal_center < woman_patch.horizontal_center:
                return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",202262837,Is the black car to the left of a woman?,data/images/n538039.jpg,"No, the car is to the right of a woman."
truck,truck,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    vehicle_patches = image_patch.find(""vehicle"")
    basket_patches = image_patch.find(""basket"")
    if len(vehicle_patches) == 0 or len(basket_patches) == 0:
        return image_patch.simple_query(""What is the vehicle that is in front of the basket?"")
    for vehicle_patch in vehicle_patches:
        for basket_patch in basket_patches:
            if vehicle_patch.horizontal_center < basket_patch.horizontal_center:
                return vehicle_patch.simple_query(""What is the vehicle that is in front of the basket?"")
    return image_patch.simple_query(""What is the vehicle that is in front of the basket?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a vehicle?"", long_answer=False) == 'yes', ""Expected output to be a vehicle""
    return result",201879568,What is the vehicle that is in front of the basket?,data/images/n290409.jpg,The vehicle is a truck.
concrete,concrete,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return image_patch.simple_query(""What is the sidewalk made of?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",20596524,What is the sidewalk made of?,data/images/n514467.jpg,The side walk is made of concrete.
small,large,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return image_patch.simple_query(""Is this container large or small?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['large','small'], ""Expected output to be large or small""
    return result",20611554,Is this container large or small?,data/images/n28996.jpg,The container is large.
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    is_candle = image_patch.exists(""candle"")
    is_cake = image_patch.exists(""cake"")
    return bool_to_yesno(is_candle and is_cake)","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201669332,Are there both candles and cakes in this image?,data/images/n238266.jpg,"Yes, there are both a cake and a candle."
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    plate_patches = image_patch.find(""plate"")
    # Question assumes only one plate patch
    if len(plate_patches) == 0:
        # If no plate is found, query the image directly
        return image_patch.simple_query(""Is the pizza on the cooking utensil the plate is beside of?"")
    for plate_patch in plate_patches:
        cooking_utensil_patches = image_patch.find(""cooking utensil"")
        for cooking_utensil_patch in cooking_utensil_patches:
            if cooking_utensil_patch.horizontal_center > plate_patch.horizontal_center:
                return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201624192,Is the pizza on the cooking utensil the plate is beside of?,data/images/n59676.jpg,"Yes, the pizza is on the pan."
no,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return bool_to_yesno(image_patch.exists(""small desk"") or image_patch.exists(""box""))","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201804274,Are there either any small desks or boxes?,data/images/n51002.jpg,"Yes, there is a small desk."
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    scarf_patches = image_patch.find(""scarf"")
    # Question assumes only one scarf patch
    if len(scarf_patches) == 0:
        # If no scarf is found, query the image directly
        return image_patch.simple_query(""Does the scarf have a different color than the bush?"")
    for scarf_patch in scarf_patches:
        bush_patches = image_patch.find(""bush"")
        for bush_patch in bush_patches:
            if scarf_patch.best_text_match([""same"", ""different""]) == ""different"":
                return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201972699,Does the scarf have a different color than the bush?,data/images/n541482.jpg,"Yes, the bush is green and the scarf is white."
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return bool_to_yesno(image_patch.exists(""toothbrush""))","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query is a True or False question, so the result should be yes or no
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201770658,Are there toothbrushes in this image?,data/images/n310625.jpg,"Yes, there is a toothbrush."
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    man_patches = image_patch.find(""man"")
    # Question assumes one man patch
    if len(man_patches) == 0:
        # If no man is found, query the image directly
        return image_patch.simple_query(""Is there an umbrella above the man that is in front of the door?"")
    man_patch = man_patches[0]
    door_patches = image_patch.find(""door"")
    # Question assumes one door patch
    if len(door_patches) == 0:
        return ""no""
    for door_patch in door_patches:
        if door_patch.horizontal_center < man_patch.horizontal_center:
            umbrella_patches = image_patch.find(""umbrella"")
            # Question assumes one umbrella patch
            if len(umbrella_patches) == 0:
                return ""no""
            for umbrella_patch in umbrella_patches:
                if umbrella_patch.vertical_center < man_patch.vertical_center:
                    return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201574215,Is there an umbrella above the man that is in front of the door?,data/images/n116329.jpg,"No, there is a traffic light above the man."
yes,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    clouds_patches = image_patch.find(""clouds"")
    trees_patches = image_patch.find(""trees"")
    if len(clouds_patches) == 0 or len(trees_patches) == 0:
        return image_patch.simple_query(""Are the clouds above the trees both thin and gray?"")
    for cloud_patch in clouds_patches:
        for tree_patch in trees_patches:
            if cloud_patch.upper < tree_patch.lower:
                return ""no""
    return ""yes""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",202156687,Are the clouds above the trees both thin and gray?,data/images/n543966.jpg,"No, the clouds are gray but thick."
left,right,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    frisbee_patches = image_patch.find(""frisbee"")
    # Question assumes only one frisbee patch
    if len(frisbee_patches) == 0:
        # If no frisbee is found, query the image directly
        return image_patch.simple_query(""On which side of the picture is the frisbee?"")
    for frisbee_patch in frisbee_patches:
        if frisbee_patch.horizontal_center < image_patch.horizontal_center:
            return ""left""
        else:
            return ""right""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['left', 'right'], ""Expected output to be left or right""
    return result",201885214,On which side of the picture is the frisbee?,data/images/n222297.jpg,The frisbee is on the right of the image.
large,large,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    utensil_patches = image_patch.find(""utensil"")
    if len(utensil_patches) == 0:
        return image_patch.simple_query(""How big is the utensil that is slicing the cake?"")
    for utensil_patch in utensil_patches:
        if utensil_patch.simple_query(""Is the utensil big?"") == ""yes"":
            return ""big""
        elif utensil_patch.simple_query(""Is the utensil small?"") == ""yes"":
            return ""small""
    return image_patch.simple_query(""How big is the utensil that is slicing the cake?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert result in ['big','small'], ""Expected output to be big or small""
    # Test case 2:
    assert not any(char.isdigit() for char in result), ""Expected output to not have numbers""
    return result",201896270,How big is the utensil that is slicing the cake?,data/images/n111390.jpg,The knife is large.
long sleeved,long sleeved,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    blouse_patches = image_patch.find(""blouse"")
    # Question assumes only one blouse patch
    if len(blouse_patches) == 0:
        # If no blouse is found, query the image directly
        return image_patch.simple_query(""Is the blouse long sleeved or short sleeved?"")
    for blouse_patch in blouse_patches:
        is_long_sleeved = blouse_patch.simple_query(""Is the blouse long sleeved or short sleeved?"") == ""long sleeved""
        if is_long_sleeved:
            return ""long sleeved""
    return ""short sleeved""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['long sleeved','short sleeved'], ""Expected output to be long sleeved or short sleeved""
    return result",20982174,Is the blouse long sleeved or short sleeved?,data/images/n52544.jpg,The blouse is long sleeved.
blue,black,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return image_patch.simple_query(""What color is the blouse?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a color?"", long_answer=False) == 'yes', ""Expected output to be a color""
    return result",20982179,What color is the blouse?,data/images/n52544.jpg,The blouse is black.
cake,cake,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    knife_patches = image_patch.find(""knife"")
    if len(knife_patches) == 0:
        return image_patch.simple_query(""What is the knife slicing?"")
    for knife_patch in knife_patches:
        return knife_patch.simple_query(""What is the knife slicing?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",201896318,What is the knife slicing?,data/images/n111390.jpg,The knife is slicing the cake.
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    shirt_patches = image_patch.find(""shirt"")
    # Question assumes only one shirt patch
    if len(shirt_patches) == 0:
        # If no shirt is found, query the image directly
        return image_patch.simple_query(""Is the shirt orange and short sleeved?"")
    for shirt_patch in shirt_patches:
        is_orange = shirt_patch.simple_query(""Is the shirt orange?"")
        is_short_sleeved = shirt_patch.simple_query(""Is the shirt short sleeved?"")
        if is_orange == ""yes"" and is_short_sleeved == ""yes"":
            return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20618861,Is the shirt orange and short sleeved?,data/images/n126087.jpg,"Yes, the shirt is orange and short sleeved."
tennis player,athlete,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    chair_patches = image_patch.find(""chair"")
    if len(chair_patches) == 0:
        return image_patch.simple_query(""Who is the person to the right of the chair sitting in front of?"")
    for chair_patch in chair_patches:
        person_patches = image_patch.find(""person"")
        for person_patch in person_patches:
            if person_patch.horizontal_center > chair_patch.horizontal_center:
                return person_patch.simple_query(""What is the person's name?"")
    return image_patch.simple_query(""Who is the person to the right of the chair sitting in front of?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a person?"", long_answer=False) == 'yes', ""Expected output to be a person""
    return result",202147831,Who is the person to the right of the chair sitting in front of?,data/images/n194179.jpg,The person is sitting in front of the athlete.
black,gold,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return image_patch.simple_query(""What color are the words?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['black', 'white', 'colorful'], ""Expected output to be black, white, or colorful""
    return result",201996785,What color are the words?,data/images/n250715.jpg,The words are gold.
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    boy_patches = image_patch.find(""boy"")
    # Question assumes only one boy patch
    if len(boy_patches) == 0:
        # If no boy is found, query the image directly
        return image_patch.simple_query(""Is the boy on the left side of the picture?"")
    boy_patch = boy_patches[0]
    if boy_patch.left < image_patch.left + (image_patch.right - image_patch.left) / 2:
        return ""yes""
    else:
        return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20434808,Is the boy on the left side of the picture?,data/images/n431447.jpg,"Yes, the boy is on the left of the image."
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return bool_to_yesno(image_patch.exists(""short sleeved shirt"") and image_patch.verify_property(""short sleeved shirt"", ""blue""))","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20618869,Does the short sleeved shirt have blue color?,data/images/n126087.jpg,"No, the shirt is orange."
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    shorts_patches = image_patch.find(""shorts"")
    if len(shorts_patches) == 0:
        return image_patch.simple_query(""Are the shorts that are not long soft and green?"")
    for shorts_patch in shorts_patches:
        is_long = shorts_patch.simple_query(""Are the shorts long?"")
        if not is_long:
            is_soft = shorts_patch.simple_query(""Are the shorts soft?"")
            is_green = shorts_patch.simple_query(""Are the shorts green?"")
            if is_soft and is_green:
                return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives multiple conditions, so the result should be yes or no
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201974935,Are the shorts that are not long soft and green?,data/images/n274905.jpg,"No, the shorts are soft but black."
cloth,cloth,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    bag_patches = image_patch.find(""bag"")
    # Question assumes only one bag patch
    if len(bag_patches) == 0:
        # If no bag is found, query the image directly
        return image_patch.simple_query(""Is the bag near the fence made of plastic or cloth?"")
    for bag_patch in bag_patches:
        fence_patches = image_patch.find(""fence"")
        for fence_patch in fence_patches:
            if fence_patch.simple_query(""Is the fence made of plastic or cloth?"") == ""yes"":
                return fence_patch.simple_query(""Is the fence made of plastic or cloth?"")
    return image_patch.simple_query(""Is the bag near the fence made of plastic or cloth?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['plastic', 'cloth'], ""Expected output to be plastic or cloth""
    return result",202258137,Is the bag near the fence made of plastic or cloth?,data/images/n216553.jpg,The bag is made of cloth.
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    bag_patches = image_patch.find(""bag"")
    fence_patches = image_patch.find(""fence"")
    if len(bag_patches) == 0 or len(fence_patches) == 0:
        return image_patch.simple_query(""Is there any bag near the fence?"")
    for bag_patch in bag_patches:
        for fence_patch in fence_patches:
            if abs(bag_patch.horizontal_center - fence_patch.horizontal_center) < 50 and abs(bag_patch.vertical_center - fence_patch.vertical_center) < 50:
                return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",202258139,Is there any bag near the fence?,data/images/n216553.jpg,"Yes, there is a bag near the fence."
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    is_remote_control = image_patch.exists(""remote control"")
    is_computer_mouse = image_patch.exists(""computer mouse"")
    return bool_to_yesno(is_remote_control and is_computer_mouse)","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",20385517,Are there both remote controls and computer mice in this photograph?,data/images/n90294.jpg,"Yes, there are both a remote control and a computer mouse."
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    surf_board_patches = image_patch.find(""surf board"")
    # Question assumes only one surf board patch
    if len(surf_board_patches) == 0:
        # If no surf board is found, query the image directly
        return image_patch.simple_query(""Does that surf board look hard and blue?"")
    for surf_board_patch in surf_board_patches:
        is_hard = surf_board_patch.simple_query(""Is the surf board hard?"")
        is_blue = surf_board_patch.simple_query(""Is the surf board blue?"")
        if is_hard == ""yes"" and is_blue == ""yes"":
            return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",2062360,Does that surf board look hard and blue?,data/images/n179136.jpg,"No, the surf board is hard but white."
yes,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    wall_patches = image_patch.find(""wall"")
    keyboard_patches = image_patch.find(""keyboard"")
    if len(wall_patches) == 0 or len(keyboard_patches) == 0:
        return image_patch.simple_query(""Is the wall different in color than the keyboard?"")
    for wall_patch in wall_patches:
        for keyboard_patch in keyboard_patches:
            if wall_patch.cropped_image.shape[1]!= keyboard_patch.cropped_image.shape[1] or wall_patch.cropped_image.shape[2]!= keyboard_patch.cropped_image.shape[2]:
                return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201735165,Is the wall different in color than the keyboard?,data/images/n240973.jpg,"No, both the wall and the keyboard are white."
jacket,jacket,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    jacket_patches = image_patch.find(""jacket"")
    hat_patches = image_patch.find(""hat"")
    if len(jacket_patches) > 0 and len(hat_patches) > 0:
        for jacket_patch in jacket_patches:
            for hat_patch in hat_patches:
                if jacket_patch.simple_query(""Is the jacket navy?"") == ""yes"":
                    return ""jacket""
                elif hat_patch.simple_query(""Is the hat navy?"") == ""yes"":
                    return ""hat""
    return image_patch.simple_query(""What kind of clothing is navy, the jacket or the hat?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    # Test case 3:
    assert llm_query(f""Is {result} a kind of clothing?"", long_answer=False) == 'yes', ""Expected output to be a kind of clothing""
    return result",20699279,"What kind of clothing is navy, the jacket or the hat?",data/images/n512257.jpg,The jacket is navy.
large,large,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    airplane_patches = image_patch.find(""airplane"")
    # Question assumes only one airplane patch
    if len(airplane_patches) == 0:
        # If no airplane is found, query the image directly
        return image_patch.simple_query(""Is the airplane near the sign small or large?"")
    for airplane_patch in airplane_patches:
        sign_patches = image_patch.find(""sign"")
        for sign_patch in sign_patches:
            if sign_patch.horizontal_center > airplane_patch.horizontal_center:
                return airplane_patch.simple_query(""Is the airplane near the sign small or large?"")
    return airplane_patch.simple_query(""Is the airplane near the sign small or large?"")","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['small', 'large'], ""Expected output to be small or large""
    return result",201959852,Is the airplane near the sign small or large?,data/images/n572716.jpg,The plane is large.
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    people_patches = image_patch.find(""person"")
    # Question assumes only two people patches
    if len(people_patches) < 2:
        return image_patch.simple_query(""Are the two people the same gender?"")
    for i in range(len(people_patches)):
        for j in range(i+1, len(people_patches)):
            if people_patches[i].verify_property(""person"", ""male"") == people_patches[j].verify_property(""person"", ""male""):
                return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201439380,Are the two people the same gender?,data/images/n199286.jpg,"Yes, all the people are female."
yes,yes,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    return bool_to_yesno(image_patch.exists(""cup""))","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query is a True or False question, so the result should be yes or no
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",201757688,Are there any cups in the scene?,data/images/n4777.jpg,"Yes, there is a cup."
stove,stove,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    appliance_patches = image_patch.find(""appliance"")
    # Question assumes only one appliance patch
    if len(appliance_patches) == 0:
        # If no appliance is found, query the image directly
        return image_patch.simple_query(""What appliance is to the left of the refrigerator?"")
    for appliance_patch in appliance_patches:
        refrigerator_patches = image_patch.find(""refrigerator"")
        for refrigerator_patch in refrigerator_patches:
            if appliance_patch.horizontal_center < refrigerator_patch.horizontal_center:
                return ""The "" + appliance_patch.simple_query(""What appliance is this?"") + "" is to the left of the refrigerator.""
    return ""The "" + appliance_patches[0].simple_query(""What appliance is this?"") + "" is to the left of the refrigerator.""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    assert isinstance(result, str), ""Expected output to be string.""
    # Test case 2:
    assert len(result.split()) in [1,2], ""Expected output to be one or two words""
    return result",201429017,What appliance is to the left of the refrigerator?,data/images/n64959.jpg,The appliance is a stove.
no,no,"def execute_command(image, my_fig, time_wait_between_lines, syntax):
    image_patch = ImagePatch(image)
    skateboarder_patches = image_patch.find(""skateboarder"")
    # Question assumes only one skateboarder patch
    if len(skateboarder_patches) == 0:
        # If no skateboarder is found, query the image directly
        return image_patch.simple_query(""Is the skateboarder above the skatepark wearing knee pads?"")
    for skateboarder_patch in skateboarder_patches:
        skatepark_patches = image_patch.find(""skatepark"")
        for skatepark_patch in skatepark_patches:
            if skateboarder_patch.vertical_center < skatepark_patch.vertical_center:
                return ""yes""
    return ""no""","def execute_test(image):
    result = execute_command(image, my_fig, time_wait_between_lines, syntax)
    # Test case 1:
    # Query gives two options, so the result should be one of them
    assert result in ['yes', 'no'], ""Expected output to be yes or no""
    return result",202133566,Is the skateboarder above the skatepark wearing knee pads?,data/images/n412144.jpg,"No, the skateboarder is wearing jeans."
